,name,category,labels,resource,github_id,license,description,github_url,homepage,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,open_issue_count,star_count,contributor_count,projectrank,show,docs_url,watchers_count,pr_count,closed_issue_count,latest_stable_release_published_at,latest_stable_release_number,release_count,recent_commit_count,pypi_id,conda_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,trending,dockerhub_stars,updated_github_id,gitlab_id,gitlab_url
0,Australian MV-LV Networks,data,"['jupyter', 'python', 'university']",True,Team-Nando/MV-LV-Networks,BSD-3,Large-scale three-phase Australian MV distribution networks with pseudo LV networks.,https://github.com/Team-Nando/MV-LV-Networks,https://github.com/Team-Nando/MV-LV-Networks,2024-03-26 03:29:17,2024-03-27 00:24:02.000000,2024-03-27 00:23:23,9.0,13.0,1.0,31.0,2.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Power Grid Lib - Optimal Power Flow,data,['non-profit'],True,power-grid-lib/pglib-opf,CC-BY-4.0,Benchmarks for OPF.,https://github.com/power-grid-lib/pglib-opf,https://power-grid-lib.github.io,2017-06-27 19:02:06,2023-07-24 16:17:02.000000,2023-07-24 16:12:04,15.0,94.0,15.0,407.0,1.0,0,True,https://arxiv.org/abs/1908.02788,24.0,11.0,23.0,2023-07-24 16:17:02.000,23.07,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2,Power Grid Lib - Unit Commitment,data,['non-profit'],True,power-grid-lib/pglib-uc,CC-BY-4.0,Benchmarks for UC.,https://github.com/power-grid-lib/pglib-uc,https://power-grid-lib.github.io,2019-08-02 23:31:34,2026-04-22 14:48:44.000000,2026-04-22 14:48:44,19.0,35.0,4.0,127.0,4.0,0,True,,4.0,2.0,2.0,2019-08-07 20:35:09.000,19.08,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
3,Power Grid Lib - Optimal Power Flow with HVDC Lines,data,['non-profit'],True,power-grid-lib/pglib-opf-hvdc,CC-BY-4.0,Benchmarks for OPF with HVDC.,https://github.com/power-grid-lib/pglib-opf-hvdc,https://power-grid-lib.github.io,2019-08-05 18:59:16,2023-10-06 14:38:09.000000,2023-10-06 14:35:21,15.0,7.0,,26.0,2.0,0,True,https://ieeexplore.ieee.org/document/8636236,1.0,1.0,,2023-10-06 14:38:45.000,23.09,2.0,,,,,,,,,,,,,,,,,,,,,,,,
4,WECC-and-NPCC-Electricity-Economic-Data,data,['university'],True,enliten/ENLITEN-Grid-Econ-Data,GPL-3,Economic data on WECC and NPCC.,https://github.com/enliten/ENLITEN-Grid-Econ-Data,https://github.com/enliten/ENLITEN-Grid-Econ-Data,2022-12-05 19:17:45,2024-06-04 17:21:48.000000,2024-06-04 17:21:47,42.0,2.0,,14.0,4.0,0,True,,2.0,,,2022-12-06 05:06:06.000,WECC-and-NPCC,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5,OpenDataElia,data,['non-profit'],True,,CC-BY-4.0,Data by opendatasoft.,,https://opendata.elia.be/pages/home/,,,,,,,,,0,True,https://help.opendatasoft.com/en/home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Data on Energy,data,['non-profit'],True,owid/energy-data,CC-BY,Data on energy by Our World in Data.,https://github.com/owid/energy-data,https://github.com/owid/energy-data,2020-09-08 15:21:25,2026-04-27 15:15:58.000000,2026-04-27 15:15:52,299.0,108.0,1.0,415.0,7.0,0,True,,13.0,43.0,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
7,COVID-EMDA,data,"['python', 'university']",True,tamu-engineering-research/COVID-EMDA,MIT,Cross-Domain Data Hub with Data in USA.,https://github.com/tamu-engineering-research/COVID-EMDA,https://github.com/tamu-engineering-research/COVID-EMDA,2020-05-05 18:59:53,2024-04-23 16:12:16.000000,2024-04-23 16:11:59,986.0,22.0,1.0,60.0,5.0,0,True,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Electrical Signals Databases,data,['for-profit'],True,rte-france/digital-fault-recording-database,ODbL-1.0,Voltage and current samples from Digital Fault Recorder.,https://github.com/rte-france/digital-fault-recording-database,https://github.com/rte-france/digital-fault-recording-database,2024-05-27 07:22:44,2025-02-10 12:00:46.000000,2025-02-10 12:00:45,18.0,10.0,2.0,34.0,2.0,0,True,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A new power system benchmark,data,['lab'],True,lbl-hub/CSEE-Benchmark,,A new type of power system calculation example by the China EPRI.,https://github.com/lbl-hub/CSEE-Benchmark,https://github.com/lbl-hub/CSEE-Benchmark,2023-12-18 09:09:08,2026-06-25 09:21:36.000000,2026-06-25 09:21:35,178.0,9.0,,42.0,,0,True,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10,pmuBAGE,data,['university'],True,NanpengYu/pmuBAGE,,Synthetic phasor measurement unit dataset.,https://github.com/NanpengYu/pmuBAGE,https://github.com/NanpengYu/pmuBAGE,2022-03-18 05:10:00,2022-04-07 00:15:41.000000,2022-04-07 00:15:41,18.0,2.0,1.0,8.0,2.0,0,True,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,PowerCyber Training,book,"['jupyter', 'gha', 'python', 'university']",True,PowerCyberTraining/powercybertraining.github.io,CC BY-NC-ND 4.0,PowerCyber Training modules source.,https://github.com/PowerCyberTraining/powercybertraining.github.io,https://powercybertraining.github.io,2024-02-16 22:06:15,2025-09-20 01:55:53.000000,2025-09-20 01:55:43,287.0,5.0,,11.0,8.0,0,True,,1.0,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TextbookSimulations,book,"['julia', 'jupyter', 'university']",True,Power-Systems-Textbook/TextbookSimulations,CC0-1.0,Examples and problems accompanying Daniel Kirschens Power Systems Textbook.,https://github.com/Power-Systems-Textbook/TextbookSimulations,https://github.com/Power-Systems-Textbook/TextbookSimulations,2022-10-12 19:10:15,2023-11-08 22:54:41.000000,2023-11-08 22:54:34,56.0,3.0,,12.0,2.0,0,True,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,UTK ECE 522 - Power System Analysis II,book,"['python', 'jupyter', 'university']",True,CURENT/ece522,MIT,Hands-on Project for Power System Analysis II (UTK ECE 522).,https://github.com/CURENT/ece522,https://github.com/CURENT/ece522,2023-01-18 03:35:44,2025-11-12 23:01:36.000000,2025-11-12 23:01:36,15.0,2.0,,6.0,4.0,0,True,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ELEC0447 Analysis of Electric Power and Energy Systems,book,"['python', 'jupyter', 'university']",True,bcornelusse/ELEC0447-analysis-power-systems,BSD-2.0,Masters course of power systems analysis at ULige.,https://github.com/bcornelusse/ELEC0447-analysis-power-systems,https://github.com/bcornelusse/ELEC0447-analysis-power-systems,2020-06-17 14:45:34,2025-12-08 12:26:50.000000,2025-12-08 12:26:50,335.0,11.0,1.0,23.0,6.0,0,True,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Tutorial on DER Hosting Capacity Part 0,book,"['jupyter', 'python', 'university']",True,Team-Nando/Tutorial-DERHostingCapacity-0-dss_python,BSD-3.0,Using dss_python.,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-0-dss_python,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-0-dss_python,2022-11-30 04:16:00,2024-12-09 04:10:44.000000,2024-12-09 04:10:38,45.0,4.0,,6.0,5.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Tutorial on DER Hosting Capacity Part 1,book,"['jupyter', 'python', 'university']",True,Team-Nando/Tutorial-DERHostingCapacity-1-AdvancedTools_LV,BSD-3.0,Advanced Tools for the Analysis of Three-Phase Unbalanced LV Networks.,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-1-AdvancedTools_LV,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-1-AdvancedTools_LV,2023-03-09 03:28:07,2026-04-28 01:23:17.000000,2026-04-28 01:23:16,34.0,3.0,,5.0,6.0,0,True,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
17,Tutorial on DER Hosting Capacity Part 2,book,"['jupyter', 'python', 'university']",True,Team-Nando/Tutorial-DERHostingCapacity-2-TimeSeries_LV,BSD-3.0,Time-Series Analysis and PV Hosting Capacity of LV Networks.,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-2-TimeSeries_LV,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-2-TimeSeries_LV,2022-12-01 03:15:41,2026-04-28 01:29:29.000000,2026-04-28 01:29:29,41.0,1.0,,2.0,6.0,0,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
18,Tutorial on DER Hosting Capacity Part 3,book,"['jupyter', 'python', 'university']",True,Team-Nando/Tutorial-DERHostingCapacity-3-VoltWatt_LV,BSD-3.0,Volt-Watt Control and PV Hosting Capacity of LV Networks.,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-3-VoltWatt_LV,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-3-VoltWatt_LV,2023-05-29 06:17:07,2026-04-28 01:30:12.000000,2026-04-28 01:30:11,20.0,,,1.0,5.0,0,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
19,Tutorial on DER Hosting Capacity Part 4,book,"['jupyter', 'python', 'university']",True,Team-Nando/Tutorial-DERHostingCapacity-4-MonteCarlo_MV-LV,BSD-3.0,Monte Carlo Assessment of PV Hosting Capacity of an Integrated MV-LV Network.,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-4-MonteCarlo_MV-LV,https://github.com/Team-Nando/Tutorial-DERHostingCapacity-4-MonteCarlo_MV-LV,2023-05-29 23:51:23,2024-12-09 03:42:30.000000,2024-12-09 03:42:26,27.0,2.0,,3.0,5.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LTB Demo,book,"['jupyter', 'python', 'university']",True,CURENT/demo,MIT,Ready-to-use LTB usage examples.,https://github.com/CURENT/demo,https://ltb.curent.org,2023-03-28 15:37:01,2025-11-10 14:41:32.000000,2025-11-10 14:40:05,220.0,2.0,,4.0,4.0,0,True,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CVXPY,opl,"['gha', 'pypi', 'conda', 'python', 'university']",,cvxpy/cvxpy,Apache-2,Convex optimization modeling language.,https://github.com/cvxpy/cvxpy,https://github.com/cvxpy/cvxpy,2013-07-01 23:48:58,2026-06-25 17:58:55.000000,2026-06-25 17:57:55,3987.0,1184.0,196.0,6263.0,260.0,41,True,http://www.cvxpy.org/,127.0,1624.0,1474.0,2026-06-22 04:27:28.000,1.9.2,150.0,101.0,cvxpy,conda-forge/cvxpy,805.0,4193974.0,20126.0,19097.0,https://pypi.org/project/cvxpy,2026-06-22 04:27:28.000,1029.0,4164339.0,https://anaconda.org/conda-forge/cvxpy,2026-05-27 20:54:40.749,2133019.0,1.0,,,,,,,,,
22,Pyomo,opl,"['gha', 'pypi', 'conda', 'jupyter', 'python', 'lab']",,Pyomo/pyomo,BSD-3,Python-based Optimization Modeling Language.,https://github.com/Pyomo/pyomo,https://www.pyomo.org,2016-05-27 19:33:45,2026-06-24 15:52:19.000000,2026-06-24 15:52:18,31272.0,580.0,354.0,2479.0,201.0,40,True,https://pyomo.readthedocs.io/en/stable/,55.0,2452.0,1194.0,2026-06-04 21:52:31.000,6.10.1,52.0,679.0,Pyomo,conda-forge/pyomo,6444.0,1288658.0,5050.0,4819.0,https://pypi.org/project/Pyomo,2026-06-04 21:45:39.000,231.0,1256433.0,https://anaconda.org/conda-forge/pyomo,2026-06-05 00:04:25.023,2311383.0,2.0,,,,,,,,,
23,OR-Tools,ops,"['gha', 'pypi', 'conda', 'python', 'cpp', 'java', 'for-profit']",,google/or-tools,Apache-2,Google Optimization Tools.,https://github.com/google/or-tools,https://developers.google.com/optimization/,2015-02-21 01:25:35,2026-06-23 20:49:32.000000,2026-06-09 22:31:53,15819.0,2398.0,102.0,13684.0,202.0,39,True,https://developers.google.com/optimization/introduction,309.0,839.0,3129.0,2026-01-14 15:37:43.000,9.15.6755,83.0,7.0,ortools,conda-forge/ortools-python,407308.0,5630523.0,761.0,372.0,https://pypi.org/project/ortools,2026-01-14 15:37:43.000,389.0,5624552.0,https://anaconda.org/conda-forge/ortools-python,2025-04-22 14:58:03.564,157624.0,1.0,,,,,,,,,
24,Xopt,ops,"['gha', 'python', 'pypi', 'conda', 'lab']",,google/or-tools,MPL-2.0,Flexible high-level optimization in Python.,https://github.com/google/or-tools,https://github.com/google/or-tools,2015-02-21 01:25:35,2026-06-23 20:49:32.000000,2026-06-09 22:31:53,15819.0,2398.0,102.0,13684.0,202.0,35,True,https://xopt.xopt.org/index.html,309.0,839.0,3129.0,2026-06-17 19:43:17.000,3.1.1,56.0,7.0,xopt,conda-forge/xopt,407308.0,7650.0,381.0,372.0,https://pypi.org/project/xopt,2026-06-17 19:43:17.000,9.0,3134.0,https://anaconda.org/conda-forge/xopt,2026-06-18 08:06:28.547,84271.0,1.0,,,,,,,,,
25,pandapower,steady-state,"['gha', 'pypi', 'conda', 'jupyter', 'python', 'university']",,e2nIEE/pandapower,BSD-3,Convenient Power System Modelling and Analysis.,https://github.com/e2nIEE/pandapower,https://www.pandapower.org/,2017-01-12 13:27:53,2026-06-25 10:55:56.000000,2026-06-22 12:14:13,10764.0,567.0,157.0,1203.0,190.0,35,True,https://pandapower.readthedocs.io/en/latest/,49.0,1748.0,985.0,2026-03-13 14:51:16.000,3.3.3,60.0,46.0,pandapower,conda-forge/pandapower,,319061.0,660.0,580.0,https://pypi.org/project/pandapower,2026-03-13 14:51:16.000,80.0,318454.0,https://anaconda.org/conda-forge/pandapower,2025-10-27 08:12:12.961,42436.0,1.0,pauldepraz/pandapowerapi,https://hub.docker.com/r/pauldepraz/pandapowerapi,2021-02-09 18:05:17.389840,196.0,,,,,
26,Tulip,ops,"['gha', 'julia', 'university']",,google/or-tools,MPL-2.0,Interior-point solver in pure Julia.,https://github.com/google/or-tools,https://github.com/google/or-tools,2015-02-21 01:25:35,2026-06-23 20:49:32.000000,2026-06-09 22:31:53,15819.0,2398.0,102.0,13684.0,202.0,34,True,https://ds4dm.github.io/Tulip.jl/stable/,309.0,839.0,3129.0,2026-01-12 15:38:30.000,9.15,52.0,7.0,,,407308.0,3157.0,372.0,372.0,,,,,,,,2.0,,,,,,,,,
27,PyPSA,steady-state,"['gha', 'pypi', 'conda', 'python', 'jupyter', 'university']",,PyPSA/PyPSA,MIT,Python for Power System Analysis.,https://github.com/PyPSA/PyPSA,https://pypsa.org,2016-01-11 09:04:18,2026-06-25 16:29:22.000000,2026-06-25 13:27:59,3297.0,654.0,160.0,2032.0,119.0,33,True,https://pypsa.readthedocs.io/en/latest/,68.0,1147.0,446.0,2026-06-12 15:39:11.000,1.2.3,89.0,50.0,pypsa,conda-forge/pypsa,,82794.0,394.0,335.0,https://pypi.org/project/pypsa,2026-06-12 15:39:11.000,59.0,79379.0,https://anaconda.org/conda-forge/pypsa,2026-06-14 08:55:18.249,242486.0,1.0,,,,,,,,,
28,HiGHS,ops,"['gha', 'pypi', 'conda', 'jupyter', 'python', 'c', 'julia', 'rust', 'r', 'cpp', 'university']",,ERGO-Code/HiGHS,MIT,Large-scale Sparse Linear Problem Optimizer.,https://github.com/ERGO-Code/HiGHS,https://highs.dev/,2018-03-27 13:57:58,2026-06-25 19:07:02.000000,2026-06-06 11:28:15,14429.0,326.0,171.0,1676.0,115.0,33,True,https://ergo-code.github.io/HiGHS/,31.0,1758.0,969.0,2026-04-06 15:51:33.000,1.14.0,23.0,41.0,highspy,conda-forge/highs,55481.0,2692232.0,172.0,,https://pypi.org/project/highspy,2026-04-06 15:51:33.000,172.0,2688937.0,https://anaconda.org/conda-forge/highs,2026-04-06 18:12:02.065,79404.0,2.0,,,,,-1.0,,,,
29,OSQP,ops,"['gha', 'pypi', 'conda', 'python', 'c', 'julia', 'octave', 'r', 'university']",,osqp/osqp,Apache-2,Operator Splitting QP Solver.,https://github.com/osqp/osqp,https://osqp.org,2016-09-27 03:02:46,2026-06-13 15:04:55.356000,2025-11-10 12:54:10,2982.0,408.0,124.0,2148.0,36.0,32,True,https://osqp.org/docs/get_started/,40.0,314.0,278.0,2026-06-09 18:18:17.000,1.1.2,48.0,,osqp,conda-forge/osqp,214289.0,4437924.0,169.0,,https://pypi.org/project/osqp,2026-06-12 16:58:37.000,169.0,4412544.0,https://anaconda.org/conda-forge/osqp,2026-06-13 15:04:55.356,1523143.0,2.0,,,,,,,,,
30,Power Grid Model,steady-state,"['gha', 'pypi', 'conda', 'python', 'c', 'jupyter', 'non-profit']",,PowerGridModel/power-grid-model,MPL-2.0,Steady-state distribution power system analysis.,https://github.com/PowerGridModel/power-grid-model,https://github.com/PowerGridModel/power-grid-model,2022-01-20 12:31:31,2026-06-25 14:02:11.000000,2026-06-24 10:13:12,10872.0,67.0,115.0,229.0,198.0,32,True,https://power-grid-model.readthedocs.io/en/stable/,5.0,1128.0,207.0,2026-06-24 12:08:09.000,1.13.103,900.0,456.0,power-grid-model,conda-forge/power-grid-model,1317.0,237402.0,55.0,40.0,https://pypi.org/project/power-grid-model,2026-06-24 12:08:09.000,15.0,103207.0,https://anaconda.org/conda-forge/power-grid-model,2026-06-24 21:42:10.071,4953058.0,1.0,,,,,,,,,
31,PySCIPOpt,ops,"['gha', 'pypi', 'conda', 'python', 'lab']",,scipopt/PySCIPOpt,MIT,Python interface for SCIP.,https://github.com/scipopt/PySCIPOpt,https://www.scipopt.org/,2016-05-19 14:29:21,2026-06-25 16:47:34.000000,2026-06-25 16:47:34,2285.0,279.0,21.0,984.0,90.0,31,True,https://scipopt.github.io/PySCIPOpt/docs/html/,24.0,574.0,627.0,2026-05-16 15:04:26.000,6.2.1,77.0,29.0,PySCIPOpt,conda-forge/pyscipopt,,315601.0,573.0,461.0,https://pypi.org/project/PySCIPOpt,2026-05-16 15:04:26.000,112.0,303724.0,https://anaconda.org/conda-forge/pyscipopt,2026-05-16 16:07:18.685,760129.0,2.0,,,,,,,,,
32,SCS,ops,"['gha', 'pypi', 'conda', 'python', 'octave', 'julia', 'r', 'c', 'university']",,cvxgrp/scs,MIT,Splitting Conic Solver.,https://github.com/cvxgrp/scs,https://github.com/cvxgrp/scs,2013-11-29 23:11:16,2026-06-20 14:59:36.000000,2026-06-15 10:04:27,1413.0,141.0,43.0,626.0,32.0,31,True,https://www.cvxgrp.org/scs/,28.0,204.0,150.0,2026-01-09 17:52:41.000,3.2.11,48.0,112.0,scs,conda-forge/scs,,3211538.0,72.0,,https://pypi.org/project/scs,2026-01-09 17:52:41.000,72.0,3185145.0,https://anaconda.org/conda-forge/scs,2026-05-12 07:34:49.639,1768381.0,2.0,,,,,,,,,
33,OpenModelica,cosime,"['gha', 'modelica', 'python', 'university']",,OpenModelica/OpenModelica,Modelica License 2,Modelica-based environment for modeling and simulation.,https://github.com/OpenModelica/OpenModelica,https://openmodelica.org,2015-05-03 16:59:29,2026-06-25 17:10:57.000000,2026-06-25 17:08:43,38604.0,381.0,2213.0,1332.0,207.0,29,True,https://openmodelica.org/doc/OpenModelicaUsersGuide/latest/,52.0,6594.0,6689.0,2026-06-12 19:02:05.000,1.26.9,51.0,448.0,,,1361.0,560.0,,,,,,,,,,1.0,openmodelica/openmodelica,https://hub.docker.com/r/openmodelica/openmodelica,2026-06-18 10:59:22.504080,73158.0,,6.0,,,
34,CVXOPT,ops,"['gha', 'pypi', 'conda', 'python', 'octave', 'julia', 'university']",,cvxopt/cvxopt,GPL-3,Python Software for Convex Optimization.,https://github.com/cvxopt/cvxopt,https://cvxopt.org/,2013-02-22 22:14:31,2026-03-13 14:50:05.929000,2026-03-02 19:44:15,64.0,214.0,43.0,1037.0,10.0,28,True,http://cvxopt.org/userguide/,37.0,76.0,155.0,2026-02-10 00:08:27.000,1.3.3,18.0,,cvxopt,conda-forge/cvxopt,,1287615.0,15303.0,14822.0,https://pypi.org/project/cvxopt,2026-02-09 23:59:58.000,481.0,1257968.0,https://anaconda.org/conda-forge/cvxopt,2026-03-13 14:50:05.929,2016047.0,2.0,,,,,,,,,
35,precice,cosime,"['gha', 'c', 'pypi', 'conda', 'university']",,precice/precice,LGPL-3.0,Precise Code Interaction Coupling Environment.,https://github.com/precice/precice,https://precice.org/,2015-05-22 14:05:22,2026-06-25 06:43:38.360751,2026-06-22 14:27:30,5698.0,282.0,243.0,945.0,79.0,27,True,https://precice.org/docs.html,36.0,1596.0,760.0,2026-04-21 07:34:40.000,3.4.1,37.0,54.0,pyprecice,conda-forge/pyprecice,45588.0,7142.0,10.0,,https://pypi.org/project/pyprecice,2026-04-08 10:30:39.000,10.0,3228.0,https://anaconda.org/conda-forge/pyprecice,2026-04-08 15:17:41.110,173018.0,3.0,precice/precice,https://hub.docker.com/r/precice/precice,2026-06-25 06:43:38.360751,43610.0,,,,,
36,VeraGrid,steady-state,"['gha', 'pypi', 'python', 'for-profit']",,SanPen/VeraGrid,MPL-2.0,"Cross-platform power systems software, power flows, investments analysis, optimization and plenty of other stuff.",https://github.com/SanPen/VeraGrid,https://www.eroots.tech/software,2016-01-13 15:40:10,2026-06-19 17:08:03.000000,2026-06-19 17:07:55,16176.0,130.0,12.0,561.0,59.0,26,True,https://veragrid.readthedocs.io/en/latest/?badge=latest,35.0,159.0,287.0,2026-06-09 07:22:27.000,6.1.1,30.0,48.0,veragrid,,62.0,2177.0,,,https://pypi.org/project/veragrid,2025-08-27 07:46:25.000,,2177.0,,,,1.0,,,,,,,,,
37,GridStatus,data,"['gha', 'pypi', 'conda', 'python', 'for-profit']",,kmax12/gridstatus,BSD-3,Extract data from ISOs and other sources.,https://github.com/gridstatus/gridstatus,https://www.gridstatus.io,2022-07-28 19:24:20,2026-06-25 16:32:54.000000,2026-06-25 16:32:48,862.0,76.0,45.0,422.0,44.0,26,True,https://docs.gridstatus.io/en/latest/,9.0,766.0,91.0,2026-04-21 02:05:40.000,0.36.0,38.0,68.0,gridstatus,services/gridstatus,,96664.0,30.0,28.0,https://pypi.org/project/gridstatus,2026-04-21 02:05:40.000,2.0,96662.0,https://anaconda.org/services/gridstatus,2025-03-25 16:20:32.129,48.0,1.0,,,,,,,gridstatus/gridstatus,,
38,pandapipes,gasnet,"['gha', 'pypi', 'jupyter', 'python', 'university']",,e2nIEE/pandapipes,BSD-3,Pipeflow Calculation Tool.,https://github.com/e2nIEE/pandapipes,https://www.pandapipes.org/,2020-02-03 15:04:57,2026-05-26 21:41:52.000000,2026-05-26 21:41:52,2297.0,83.0,95.0,225.0,29.0,26,True,https://jkpandapipes.readthedocs.io/en/latest/,10.0,596.0,89.0,2026-05-26 21:10:12.000,0.14.0,25.0,19.0,pandapipes,,,32221.0,58.0,42.0,https://pypi.org/project/pandapipes,2026-05-26 21:10:12.000,16.0,32221.0,,,,1.0,,,,,,,,,
39,JuMP,opl,"['gha', 'jupyter', 'julia', 'non-profit']",,jump-dev/JuMP.jl,MPL-2.0,Julia-based Optimization Modeling Language.,https://github.com/jump-dev/JuMP.jl,https://jump.dev,2012-10-10 00:34:45,2026-06-25 08:42:27.000000,2026-06-24 22:49:07,5188.0,416.0,17.0,2448.0,173.0,25,True,https://jump.dev/JuMP.jl/stable/,80.0,2578.0,1522.0,2026-04-26 22:53:25.000,1.30.1,92.0,33.0,,,,,,,,,,,,,,2.0,,,,,,,,,
40,Ipopt,ops,"['pypi', 'conda', 'python', 'non-profit']",,coin-or/Ipopt,EPL-2.0,COIN-OR Interior Point Optimizer.,https://github.com/coin-or/Ipopt,https://www.coin-or.org/,2019-01-28 12:24:22,2026-05-25 15:59:08.000000,2026-05-25 14:32:49,2433.0,316.0,14.0,1762.0,38.0,25,True,https://coin-or.github.io/Ipopt/,45.0,46.0,615.0,2025-07-30 10:34:09.000,releases/3.14.19,33.0,2.0,ipopt,conda-forge/ipopt,34100.0,39632.0,10.0,,https://pypi.org/project/ipopt,2021-04-07 07:03:48.000,10.0,2187.0,https://anaconda.org/conda-forge/ipopt,2026-02-17 01:36:21.548,2515039.0,3.0,,,,,,,,,
41,CBC,ops,"['gha', 'conda', 'python', 'julia', 'c', 'non-profit']",,coin-or/Cbc,EPL-2.0,COIN-OR Branch-and-Cut solver.,https://github.com/coin-or/Cbc,https://www.coin-or.org/,2019-03-02 23:20:41,2026-06-25 14:09:30.000000,2026-06-25 14:09:18,2751.0,137.0,162.0,999.0,35.0,25,True,https://coin-or.github.io/Cbc/Doxygen/,40.0,97.0,395.0,2026-03-11 23:59:18.000,releases/2.10.13,15.0,162.0,,conda-forge/coincbc,352102.0,28404.0,,,,,,,https://anaconda.org/conda-forge/coincbc,2026-05-12 11:46:24.208,1649876.0,3.0,,,,,,,,,
42,Clp,ops,"['gha', 'conda', 'python', 'julia', 'c', 'non-profit']",,coin-or/Cbc,EPL-2.0,COIN-OR Linear Programming Solver.,https://github.com/coin-or/Cbc,https://www.coin-or.org/,2019-03-02 23:20:41,2026-06-25 14:09:30.000000,2026-06-25 14:09:18,2751.0,137.0,162.0,999.0,35.0,25,True,https://coin-or.github.io/Clp/,40.0,97.0,395.0,2026-03-11 23:59:18.000,releases/2.10.13,12.0,162.0,,conda-forge/coin-or-clp,352102.0,27400.0,,,,,,,https://anaconda.org/conda-forge/coin-or-clp,2026-05-11 18:43:15.435,1604825.0,3.0,,,,,,,,,
43,Grid2Op,mrl,"['gha', 'pypi', 'jupyter', 'python', 'for-profit']",,rte-france/Grid2Op,MPL-2.0,Modeling sequential decision making in power systems.,https://github.com/Grid2op/grid2op,https://l2rpn.chalearn.org/,2019-10-10 17:04:46,2026-06-19 07:01:14.000000,2026-06-18 13:59:57,3596.0,146.0,52.0,443.0,32.0,25,True,https://grid2op.readthedocs.io/en/latest/,19.0,353.0,345.0,2026-06-18 15:07:05.000,1.12.5,98.0,69.0,Grid2Op,,,8087.0,9.0,,https://pypi.org/project/Grid2Op,2026-06-18 15:07:05.000,9.0,7952.0,,,,1.0,bdonnot/grid2op,https://hub.docker.com/r/bdonnot/grid2op,2022-07-05 14:02:10.644952,10847.0,,1.0,Grid2op/grid2op,,
44,PowSyBl Core,steady-state,"['gha', 'java', 'non-profit']",,powsybl/powsybl-core,MPL-2.0,Framework to build power system software.,https://github.com/powsybl/powsybl-core,https://www.powsybl.org,2017-09-29 14:51:18,2026-06-25 14:42:08.000000,2026-06-24 07:58:23,3832.0,61.0,274.0,171.0,131.0,25,True,https://www.javadoc.io/doc/com.powsybl/powsybl-core/latest/,22.0,3267.0,527.0,2026-06-24 12:26:18.000,7.2.2,100.0,89.0,,,,,97.0,97.0,,,,,,,,1.0,,,,,,,,,
45,PyPowSyBl,steady-state,"['gha', 'pypi', 'python', 'java', 'jupyter', 'non-profit']",,powsybl/pypowsybl,MPL-2.0,A PowSyBl and Python integration.,https://github.com/powsybl/pypowsybl,https://www.powsybl.org,2020-11-09 10:30:33,2026-06-25 08:13:46.000000,2026-06-18 07:59:28,895.0,25.0,95.0,97.0,44.0,25,True,https://powsybl.readthedocs.io/projects/pypowsybl/en/latest/,20.0,945.0,214.0,2026-04-16 15:28:56.000,1.15.0,51.0,45.0,pypowsybl,,502.0,13585.0,11.0,,https://pypi.org/project/pypowsybl,2026-04-16 15:28:56.000,11.0,13578.0,,,,1.0,,,,,,,,,
